invoiceId,previousInvoiceId,billingAccountId,billingAccountName,billingProfileId,billingProfileName,invoiceSectionId,invoiceSectionName,resellerName,resellerMpnId,costCenter,billingPeriodEndDate,billingPeriodStartDate,servicePeriodEndDate,servicePeriodStartDate,date,serviceFamily,productOrderId,productOrderName,consumedService,meterId,meterName,meterCategory,meterSubCategory,meterRegion,ProductId,ProductName,SubscriptionId,subscriptionName,publisherType,publisherId,publisherName,resourceGroupName,ResourceId,resourceLocation,location,effectivePrice,quantity,unitOfMeasure,chargeType,billingCurrency,pricingCurrency,costInBillingCurrency,costInPricingCurrency,costInUsd,paygCostInBillingCurrency,paygCostInUsd,exchangeRatePricingToBilling,exchangeRateDate,isAzureCreditEligible,serviceInfo1,serviceInfo2,additionalInfo,tags,PayGPrice,frequency,term,reservationId,reservationName,pricingModel,unitPrice,costAllocationRuleName,benefitId,benefitName,provider,BCSLA,processName,Vertical
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/29/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,b99fcec0-a080-4921-8685-16e3b6318cff,LRS List and Create Container Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.05,0.0004,10K,Usage,USD,USD,2e-05,2e-05,2e-05,2e-05,2e-05,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""DataManagement""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.05,UsageBased,,,,OnDemand,0.05,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/28/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Storage,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,LRS Data Stored,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,tamopstfstates,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/tamopstfstates/providers/Microsoft.Storage/storageAccounts/tamopstfsbera,eastus2,US East 2,0.045,0.000144,1 GB/Month,Usage,USD,USD,6.48e-06,6.48e-06,6.48e-06,6.48e-06,6.48e-06,1,12/1/2023,True,,,,"{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.045,UsageBased,,,,OnDemand,0.045,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/22/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,LRS Data Stored,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.045,0.013098,1 GB/Month,Usage,USD,USD,0.00058941,0.00058941,0.00058941,0.00058941,0.00058941,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""Engine""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.045,UsageBased,,,,OnDemand,0.045,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/23/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,14854f12-8d37-4299-842a-b0f2df82a305,Hot LRS Write Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.05,0.0008,10K,Usage,USD,USD,4e-05,4e-05,4e-05,4e-05,4e-05,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""Engine""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.05,UsageBased,,,,OnDemand,0.05,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/11/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Storage,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,NetworkDesignMS,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/NetworkDesignMS/providers/Microsoft.Storage/storageAccounts/logstoresb,northcentralus,US North Central,0.00036,0.0145999999999999,10K,Usage,USD,USD,5.256e-06,5.256e-06,5.256e-06,5.256e-06,5.256e-06,1,12/1/2023,True,,,,"{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/7/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.004,0.0008,10K,Usage,USD,USD,3.2e-06,3.2e-06,3.2e-06,3.2e-06,3.2e-06,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""DataManagement""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.004,UsageBased,,,,OnDemand,0.004,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/1/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,Virtual Network,IP Addresses,,DZH318Z0BNXN0033,IP Addresses - Standard IPv4,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus/providers/microsoft.network/publicipaddresses/86f779ce-9182-4a39-bbb7-8bb3b3481a55,northcentralus,US North Central,0.005,24.0,1 Hour,Usage,USD,USD,0.12,0.12,0.12,0.12,0.12,1,12/1/2023,True,,,"{""PlatformType"":""V2-Agg""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.005,UsageBased,,,,OnDemand,0.005,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/5/2023,Security,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.storage,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,Microsoft Defender for Cloud,Microsoft Defender for Storage,,DZH318Z0BXB90001,Microsoft Defender for Storage - Standard,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,tamopstfstates,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/tamopstfstates/providers/microsoft.storage/storageaccounts/tamopstfsbera,eastus2,US East 2,0.02,0.0008,10K,Usage,USD,USD,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1,12/1/2023,True,,,"{""StorageService"":""Blob""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.02,UsageBased,,,,OnDemand,0.02,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/19/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,Load Balancer,Load Balancer,Global,DZH318Z0BNXH0002,Load Balancer,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus/providers/microsoft.network/loadbalancers/kubernetes-internal,northcentralus,US North Central,0.025,24.0,1 Hour,Usage,USD,USD,0.6,0.6,0.6,0.6,0.6,1,12/1/2023,True,,,"{""PlatformType"":""V2-Agg""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.025,UsageBased,,,,OnDemand,0.025,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/26/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,e29b4409-5330-4d12-8620-e9e80c29e7ab,Standard Network Logs Collected,Network Watcher,Network Watcher,,DZH318Z0BNXK001J,Network Watcher,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,networkwatcherrg,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_northcentralus,northcentralus,US North Central,0.5,0.065080671,1 GB,Usage,USD,USD,0.03254033,0.03254033,0.03254033,0.0325403353199362,0.0325403353199362,1,12/1/2023,True,,,"{""TargetResourceID"":""/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/MC_POLITESEA-B97CA6D4-RG_POLITESEA-B97CA6D4_NORTHCENTRALUS/providers/Microsoft.Network/networkSecurityGroups/AKS-AGENTPOOL-95495522-NSG""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.5,UsageBased,,,,OnDemand,0.5,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/27/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Storage,40551b4c-e8be-48ed-b70b-f8d25c7de724,Read Operations,Storage,General Block Blob,,DZH318Z0BNZH006F,General Block Blob - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,NetworkDesignMS,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/NetworkDesignMS/providers/Microsoft.Storage/storageAccounts/logstoresb,northcentralus,US North Central,0.00036,0.023,10K,Usage,USD,USD,8.28e-06,8.28e-06,8.28e-06,8.28e-06,8.28e-06,1,12/1/2023,True,,,,"{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/8/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.00036,0.6282,10K,Usage,USD,USD,0.000226152,0.000226152,0.000226152,0.000226152,0.000226152,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""DataManagement""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/18/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.004,0.0032,10K,Usage,USD,USD,1.28e-05,1.28e-05,1.28e-05,1.28e-05,1.28e-05,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""Engine""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.004,UsageBased,,,,OnDemand,0.004,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/31/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,Load Balancer,Load Balancer,Global,DZH318Z0BNXH0002,Load Balancer,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus/providers/microsoft.network/loadbalancers/kubernetes-internal,northcentralus,US North Central,0.025,24.0,1 Hour,Usage,USD,USD,0.6,0.6,0.6,0.6,0.6,1,12/1/2023,True,,,"{""PlatformType"":""V2-Agg""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.025,UsageBased,,,,OnDemand,0.025,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/17/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Storage,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,NetworkDesignMS,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/NetworkDesignMS/providers/Microsoft.Storage/storageAccounts/logstoresb,northcentralus,US North Central,0.00036,0.0145999999999999,10K,Usage,USD,USD,5.256e-06,5.256e-06,5.256e-06,5.256e-06,5.256e-06,1,12/1/2023,True,,,,"{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/12/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Storage,211e620c-ebcf-4db5-a7fd-996abebe9546,LRS Write Operations,Storage,General Block Blob,,DZH318Z0BNZH006F,General Block Blob - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,NetworkDesignMS,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/NetworkDesignMS/providers/Microsoft.Storage/storageAccounts/logstoresb,northcentralus,US North Central,0.00036,0.7099000000000001,10K,Usage,USD,USD,0.000255564,0.000255564,0.000255564,0.000255564,0.000255564,1,12/1/2023,True,,,,"{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/15/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,Load Balancer,Load Balancer,Global,DZH318Z0BNXH0002,Load Balancer,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus/providers/microsoft.network/loadbalancers/kubernetes-internal,northcentralus,US North Central,0.025,24.0,1 Hour,Usage,USD,USD,0.6,0.6,0.6,0.6,0.6,1,12/1/2023,True,,,"{""PlatformType"":""V2-Agg""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.025,UsageBased,,,,OnDemand,0.025,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/10/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,LRS Data Stored,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.045,0.02367,1 GB/Month,Usage,USD,USD,0.00106515,0.00106515,0.00106515,0.00106515,0.00106515,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""DataManagement""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.045,UsageBased,,,,OnDemand,0.045,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/4/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,e29b4409-5330-4d12-8620-e9e80c29e7ab,Standard Network Logs Collected,Network Watcher,Network Watcher,,DZH318Z0BNXK001J,Network Watcher,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,networkwatcherrg,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_northcentralus,northcentralus,US North Central,0.5,0.0587576099999999,1 GB,Usage,USD,USD,0.0293788,0.0293788,0.0293788,0.029378805,0.029378805,1,12/1/2023,True,,,"{""TargetResourceID"":""/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/MC_POLITESEA-B97CA6D4-RG_POLITESEA-B97CA6D4_NORTHCENTRALUS/providers/Microsoft.Network/networkSecurityGroups/AKS-AGENTPOOL-95495522-NSG""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.5,UsageBased,,,,OnDemand,0.5,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/10/2023,Management and Governance,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.operationalinsights,b2bd42fd-efc8-440e-b44a-b0122746b3bc,Pay-as-you-go Data Ingestion,Log Analytics,Log Analytics,US North Central,DZH318Z0BQD20047,Log Analytics - Pay-as-you-go - US North Central,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,jobs-sample,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/jobs-sample/providers/microsoft.operationalinsights/workspaces/workspace-jobssamplentbc,northcentralus,US North Central,2.76,0.00018652,1 GB,Usage,USD,USD,0.00051482,0.00051482,0.00051482,0.000514795,0.000514795,1,12/1/2023,True,,,,"{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",2.76,UsageBased,,,,OnDemand,2.76,,,,Azure,32145.0,process3,vertical3
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/19/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.00036,0.0588,10K,Usage,USD,USD,2.1168e-05,2.1168e-05,2.1168e-05,2.1168e-05,2.1168e-05,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""DataManagement""}","{""BCSLA"":""32145"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,32145.0,process3,vertical3
